relation,display_relation,x_index,x_id,x_type,x_name,x_source,y_index,y_id,y_type,y_name,y_source
disease_disease,parent-child,98836,20428,disease,congenital Gerbode defect,MONDO,37792,19512,disease,congenital heart malformation,MONDO
disease_disease,parent-child,94593,20429,disease,cor triatriatum dexter (disease),MONDO,39594,15450,disease,triatrial heart,MONDO
disease_disease,parent-child,98837,20430,disease,cor triatriatum sinister,MONDO,39594,15450,disease,triatrial heart,MONDO
disease_disease,parent-child,98838,20431,disease,juxtaposition of the atrial appendages,MONDO,39595,19837,disease,atrial appendage anomaly,MONDO
disease_disease,parent-child,98839,20432,disease,ectasia of the right atrial appendage,MONDO,39595,19837,disease,atrial appendage anomaly,MONDO
disease_disease,parent-child,98840,20433,disease,ectasia of the left appendage,MONDO,39595,19837,disease,atrial appendage anomaly,MONDO
disease_disease,parent-child,32487,20434,disease,"atrial septal defect, ostium secundum type",MONDO,28295,7172_13750_13770_12654_13123_11938_13011_7173_13567_6664,disease,atrial septal defect,MONDO_grouped
disease_disease,parent-child,32438,20435,disease,"atrial septal defect, coronary sinus type",MONDO,35690,2254,disease,syndromic disease,MONDO
disease_disease,parent-child,32438,20435,disease,"atrial septal defect, coronary sinus type",MONDO,28295,7172_13750_13770_12654_13123_11938_13011_7173_13567_6664,disease,atrial septal defect,MONDO_grouped
disease_disease,parent-child,32439,20436,disease,"atrial septal defect, sinus venosus type",MONDO,28295,7172_13750_13770_12654_13123_11938_13011_7173_13567_6664,disease,atrial septal defect,MONDO_grouped
disease_disease,parent-child,32440,20437,disease,"atrial septal defect, ostium primum type",MONDO,28295,7172_13750_13770_12654_13123_11938_13011_7173_13567_6664,disease,atrial septal defect,MONDO_grouped
disease_disease,parent-child,98841,20438,disease,atrial septal aneurysm,MONDO,38046,20294,disease,atrial defect and interatrial communication,MONDO
disease_disease,parent-child,94563,20439,disease,patent foramen ovale (disease),MONDO,28295,7172_13750_13770_12654_13123_11938_13011_7173_13567_6664,disease,atrial septal defect,MONDO_grouped
disease_disease,parent-child,98848,20446,disease,coronary sinus stenosis,MONDO,39597,19831,disease,congenital anomaly of the coronary sinus,MONDO
disease_disease,parent-child,98849,20447,disease,coronary sinus atresia,MONDO,39597,19831,disease,congenital anomaly of the coronary sinus,MONDO
disease_disease,parent-child,98855,20456,disease,pleuro-pericardial cyst,MONDO,39598,17300,disease,congenital pericardium anomaly,MONDO
disease_disease,parent-child,39432,20575,disease,polymorphic ventricular tachycardia,MONDO,37769,5477,disease,ventricular tachycardia,MONDO
disease_disease,parent-child,36461,20589,disease,cardiac germ cell tumor,MONDO,36160,21209,disease,heart neoplasm,MONDO
disease_disease,parent-child,36461,20589,disease,cardiac germ cell tumor,MONDO,36932,18201,disease,extragonadal germ cell tumor,MONDO
disease_disease,parent-child,28748,20745,disease,autosomal dominant cardiac arrhythmia (Kuhn),MONDO,35667,15110,disease,genetic cardiac rhythm disease,MONDO
disease_disease,parent-child,28748,20745,disease,autosomal dominant cardiac arrhythmia (Kuhn),MONDO,35655,426,disease,autosomal dominant disease,MONDO
disease_disease,parent-child,84321,20806,disease,sinoatrial block,MONDO,35660,992,disease,heart conduction disease,MONDO
disease_disease,parent-child,39777,20831,disease,congenital vertebral-cardiac-renal anomalies syndrome,MONDO,38106,15620,disease,syndromic urogenital tract malformation,MONDO
disease_disease,parent-child,39777,20831,disease,congenital vertebral-cardiac-renal anomalies syndrome,MONDO,35669,5267,disease,heart disease,MONDO
disease_disease,parent-child,39777,20831,disease,congenital vertebral-cardiac-renal anomalies syndrome,MONDO,36671,43008,disease,genetic multiple congenital anomalies/dysmorphic syndrome without intellectual disability,MONDO
disease_disease,parent-child,39777,20831,disease,congenital vertebral-cardiac-renal anomalies syndrome,MONDO,35458,6025,disease,autosomal recessive disease,MONDO
disease_disease,parent-child,39777,20831,disease,congenital vertebral-cardiac-renal anomalies syndrome,MONDO,35666,19721_19720,disease,renal or urinary tract malformation,MONDO_grouped
disease_disease,parent-child,39777,20831,disease,congenital vertebral-cardiac-renal anomalies syndrome,MONDO,36673,19589,disease,syndromic genetic deafness,MONDO
disease_disease,parent-child,98927,20983,disease,myocardial rupture,MONDO,35669,5267,disease,heart disease,MONDO
disease_disease,parent-child,36160,21209,disease,heart neoplasm,MONDO,35780,24757,disease,cardiovascular neoplasm,MONDO
disease_disease,parent-child,36160,21209,disease,heart neoplasm,MONDO,35785,21350,disease,neoplasm of thorax,MONDO
disease_disease,parent-child,36160,21209,disease,heart neoplasm,MONDO,35669,5267,disease,heart disease,MONDO
disease_disease,parent-child,98958,21294,disease,carcinoma in situ of gastric cardia,MONDO,39664,4716,disease,stomach carcinoma in situ,MONDO
disease_disease,parent-child,98958,21294,disease,carcinoma in situ of gastric cardia,MONDO,37275,3834,disease,gastric cardia carcinoma,MONDO
disease_disease,parent-child,37182,21378,disease,neoplasm of endocardium,MONDO,36160,21209,disease,heart neoplasm,MONDO
disease_disease,parent-child,36972,21379,disease,neoplasm of epicardium,MONDO,36160,21209,disease,heart neoplasm,MONDO
disease_disease,parent-child,37605,21380,disease,neoplasm of myocardium,MONDO,36160,21209,disease,heart neoplasm,MONDO
disease_disease,parent-child,37605,21380,disease,neoplasm of myocardium,MONDO,37522,24643,disease,myocardial disorder,MONDO
disease_disease,parent-child,37281,21450,disease,benign neoplasm of heart,MONDO,36160,21209,disease,heart neoplasm,MONDO
disease_disease,parent-child,37281,21450,disease,benign neoplasm of heart,MONDO,36474,629,disease,cardiovascular organ benign neoplasm,MONDO
disease_disease,parent-child,37281,21450,disease,benign neoplasm of heart,MONDO,35772,634,disease,thoracic benign neoplasm,MONDO
disease_disease,parent-child,99005,21505,disease,benign neoplasm of endocardium,MONDO,37281,21450,disease,benign neoplasm of heart,MONDO
disease_disease,parent-child,37019,21508,disease,benign neoplasm of epicardium,MONDO,37281,21450,disease,benign neoplasm of heart,MONDO
disease_disease,parent-child,99006,21509,disease,benign neoplasm of myocardium,MONDO,37281,21450,disease,benign neoplasm of heart,MONDO
disease_disease,parent-child,38044,21661,disease,coronary atherosclerosis,MONDO,36187,5010,disease,coronary artery disease,MONDO
disease_disease,parent-child,38044,21661,disease,coronary atherosclerosis,MONDO,35953,5311,disease,atherosclerosis,MONDO
disease_disease,parent-child,99042,21777,disease,acute rheumatic heart disease,MONDO,36433,6955,disease,rheumatic heart disease,MONDO
disease_disease,parent-child,94597,21902,disease,aortopulmonary window,MONDO,35669,5267,disease,heart disease,MONDO
disease_disease,parent-child,39814,22357,disease,congenital acardia,MONDO,35690,2254,disease,syndromic disease,MONDO
disease_disease,parent-child,39814,22357,disease,congenital acardia,MONDO,37792,19512,disease,congenital heart malformation,MONDO
disease_disease,parent-child,99150,22465,disease,anotia facial palsy cardiac defect,MONDO,35690,2254,disease,syndromic disease,MONDO
disease_disease,parent-child,99176,22568,disease,bidirectional tachycardia,MONDO,35690,2254,disease,syndromic disease,MONDO
disease_disease,parent-child,99208,22644,disease,cardiac hydatid cysts with intracavitary expansion,MONDO,35690,2254,disease,syndromic disease,MONDO
disease_disease,parent-child,99262,22785,disease,cleft palate cardiac defect ectrodactyly,MONDO,35690,2254,disease,syndromic disease,MONDO
disease_disease,parent-child,99264,22787,disease,cleft palate heart disease polydactyly absent tibia,MONDO,35690,2254,disease,syndromic disease,MONDO
disease_disease,parent-child,99274,22804,disease,colobomata unilobar lung heart defect,MONDO,35690,2254,disease,syndromic disease,MONDO
disease_disease,parent-child,99289,22831,disease,congenital heart disease ptosis hypodontia craniostosis,MONDO,35690,2254,disease,syndromic disease,MONDO
disease_disease,parent-child,99290,22832,disease,congenital heart disease radio ulnar synostosis intellectual disability,MONDO,35690,2254,disease,syndromic disease,MONDO
disease_disease,parent-child,99299,22859,disease,cor biloculare,MONDO,35669,5267,disease,heart disease,MONDO
disease_disease,parent-child,39231,15203_19825_22869,disease,coronary artery congenital malformation,MONDO_grouped,35690,2254,disease,syndromic disease,MONDO
disease_disease,parent-child,99314,22889,disease,craniostenosis with congenital heart disease intellectual disability,MONDO,35690,2254,disease,syndromic disease,MONDO
disease_disease,parent-child,99322,22898,disease,craniosynostosis intellectual disability heart defects,MONDO,27344,11481_10903_10929_44315_14705_15467_15337_15469,disease,craniosynostosis,MONDO_grouped
disease_disease,parent-child,99348,22968,disease,dextrocardia with situs inversus,MONDO,35690,2254,disease,syndromic disease,MONDO
disease_disease,parent-child,99363,22999,disease,distichiasis heart congenital anomalies,MONDO,35690,2254,disease,syndromic disease,MONDO
disease_disease,parent-child,99413,23124,disease,familial pulmonary arterial hypertension leucopenia and atrial septal defect,MONDO,35690,2254,disease,syndromic disease,MONDO
disease_disease,parent-child,37523,24636,disease,inflammation of heart layer,MONDO,35669,5267,disease,heart disease,MONDO
disease_disease,parent-child,37523,24636,disease,inflammation of heart layer,MONDO,35638,21166,disease,inflammatory disease,MONDO
disease_disease,parent-child,37522,24643,disease,myocardial disorder,MONDO,35750,2081,disease,musculoskeletal system disease,MONDO
disease_disease,parent-child,37522,24643,disease,myocardial disorder,MONDO,35669,5267,disease,heart disease,MONDO
disease_disease,parent-child,37786,24644,disease,myocardial ischemia,MONDO,37522,24643,disease,myocardial disorder,MONDO
disease_disease,parent-child,37786,24644,disease,myocardial ischemia,MONDO,35680,5053,disease,ischemic disease,MONDO
disease_disease,parent-child,99569,24655_2133,disease,rheumatic pericarditis,MONDO_grouped,36433,6955,disease,rheumatic heart disease,MONDO
disease_disease,parent-child,31422,30062,disease,"arrhythmogenic right ventricular dysplasia, familial, 14",MONDO,35888,16342_17401_17402_17403,disease,familial isolated arrhythmogenic ventricular dysplasia,MONDO_grouped
disease_disease,parent-child,31429,30065,disease,"agenesis of corpus callosum, cardiac, ocular, and genital syndrome",MONDO,35432,3847,disease,Mendelian disease,MONDO
disease_disease,parent-child,28510,30077_60555_60554,disease,"vertebral, cardiac, renal, and limb defects syndrome",MONDO_grouped,39777,20831,disease,congenital vertebral-cardiac-renal anomalies syndrome,MONDO
disease_disease,parent-child,28531,100297_31439_30953,disease,"short stature, facial dysmorphism, and skeletal anomalies with or without cardiac anomalies",MONDO_grouped,35432,3847,disease,Mendelian disease,MONDO
disease_disease,parent-child,30082,32572,disease,"cardiac, facial, and digital anomalies with developmental delay",MONDO,35432,3847,disease,Mendelian disease,MONDO
disease_disease,parent-child,29263,32653,disease,cardiac-urogenital syndrome,MONDO,35432,3847,disease,Mendelian disease,MONDO
disease_disease,parent-child,29441,32672,disease,intellectual developmental disorder with cardiac defects and dysmorphic facies,MONDO,35432,3847,disease,Mendelian disease,MONDO
disease_disease,parent-child,29350,32888,disease,neurodevelopmental disorder with brain anomalies and with or without vertebral or cardiac anomalies,MONDO,35432,3847,disease,Mendelian disease,MONDO
disease_disease,parent-child,27326,100316_12738_14550_14548_13279_12737_13062_12736_11377_32915_13370_13367_13372_2442_32756,disease,long QT syndrome,MONDO_grouped,27503,14191_12762_11484_13966_13529_17990,disease,catecholaminergic polymorphic ventricular tachycardia,MONDO_grouped
disease_disease,parent-child,30451,32943,disease,neurodevelopmental disorder with relative macrocephaly and with or without cardiac or endocrine anomalies,MONDO,35432,3847,disease,Mendelian disease,MONDO
disease_disease,parent-child,84331,41656,disease,ST-elevation myocardial infarction,MONDO,35958,19050_4781_44348_44349,disease,hemoglobinopathy,MONDO_grouped
disease_disease,parent-child,99763,43096,disease,holoacardius amorphus,MONDO,39814,22357,disease,congenital acardia,MONDO
disease_disease,parent-child,99775,43127,disease,mehta lewis patton syndrome,MONDO,35453,5453,disease,congenital heart disease,MONDO
disease_disease,parent-child,83908,43475,disease,Adams-Stokes syndrome,MONDO,29617,8848,disease,atrioventricular dissociation (disease),MONDO
disease_disease,parent-child,99834,43529,disease,carcinoid heart disease,MONDO,35669,5267,disease,heart disease,MONDO
disease_disease,parent-child,99860,44079,disease,cardio-renal syndrome,MONDO,37659,5252,disease,heart failure,MONDO
